Email,Gender,Age,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade
student4630@university.com,Female,18,53.16,45.72,90,91.22,78.31,8.06,90.15,63.62,A
student4631@university.com,Male,24,81.39,93.51,52.25,93.06,53.63,7.82,74.55,51.13,B
student4632@university.com,Male,24,57.23,40.68,54.9,53.18,97.2,1.6,72.91,62.84,F
student4633@university.com,Male,19,75.19,40.1,51.51,80.16,64.69,0.48,57.82,79.24,D
student4634@university.com,Female,22,57.79,89.61,49.49,79.7,53.59,6.06,58.88,59.82,B
student4635@university.com,Male,24,56.4,99.81,97.2,50.62,58.48,4.11,52.15,64.37,A
student4636@university.com,Male,23,50.61,83.63,76.12,67.12,54.77,9.09,50.7,85.4,C
student4637@university.com,Male,21,81.51,40.92,78.27,98.45,58.93,3.5,74.4,69.92,F
student4638@university.com,Male,22,67.95,53.6,97.26,77.77,70.84,4.11,70.46,53.27,D
student4639@university.com,Male,19,55.26,98.31,53.83,96.66,86.9,5.26,63.77,69.96,C
student4640@university.com,Male,22,66.14,88.52,40.36,83.78,63.62,7.96,99.5,99.99,C
student4641@university.com,Female,24,58.45,74.01,75.93,51.42,71.8,2.68,69.9,63.05,F
student4642@university.com,Male,24,97.08,54.21,70.47,53.89,96.44,9.42,89.44,63.26,F
student4643@university.com,Female,19,66,40.86,68.66,86.11,64.79,5.4,60.53,58.49,C
student4644@university.com,Male,24,66.7,41.25,43.71,77.73,89.74,8.41,62.35,63.58,D
student4645@university.com,Male,24,91.99,76.72,67.27,56.36,57.89,5.26,78.42,78.74,B
student4646@university.com,Male,21,82.39,41.31,57.25,80.7,58.92,7.72,50.2,98.23,F
student4647@university.com,Female,21,85.51,99.62,56.47,90.51,72.81,0.51,50.87,80.38,F
student4648@university.com,Male,18,81.8,51,53.34,87.65,61.71,7.99,57.11,70.49,A
student4649@university.com,Male,21,97.31,82.64,59.95,62.31,95.15,5.24,61.16,69.48,F
student4650@university.com,Male,20,60.35,49.3,61.19,62.91,52.54,4.49,76.39,51.21,A
student4651@university.com,Male,22,99.45,72.41,58.53,98.39,79.86,1.12,84.31,50.13,C
student4652@university.com,Female,22,91.55,44.84,98.73,94.37,80.21,7.42,65.59,89.86,D
student4653@university.com,Female,19,79.45,86.01,95.96,65.92,53.3,1.31,61.95,74.51,A
student4654@university.com,Female,21,83.12,75.1,74.47,91.2,86.63,1.92,91.14,51.66,A
student4655@university.com,Female,18,82.44,45.17,98.86,58.09,73.44,1.26,58.14,64.3,B
student4656@university.com,Female,24,52.92,90.92,99.47,59.84,86.15,0.07,83.92,67.83,C
student4657@university.com,Male,18,60.9,72.82,61.36,59.06,91.35,6.62,96.57,89.16,A
student4658@university.com,Male,18,98.07,95.3,66.71,54.39,66.14,2.71,61.61,71.72,A
student4659@university.com,Male,23,76.72,95,97.54,92.73,74.22,1.49,54.35,89.47,C
student4660@university.com,Female,24,68.92,95.23,76.52,78.94,63.04,3.2,98.99,81.69,F
student4661@university.com,Male,20,88.1,44.67,52.78,62.95,60.08,4.99,63.54,51.66,D
student4662@university.com,Female,21,76.23,47.26,81.36,92.43,50.03,5.03,63.78,98.43,C
student4663@university.com,Male,24,50.66,99.26,52.34,90.13,98.18,3.67,74.19,59.07,B
student4664@university.com,Female,18,86.81,69.26,60.36,55.05,72.05,4.95,61.55,63.78,B
student4665@university.com,Male,24,86.61,54.29,53.65,82.21,50.65,4.27,99.64,90.46,D
student4666@university.com,Male,20,58.26,86.18,54.7,86.09,50.45,8.23,52.15,59.49,B
student4667@university.com,Male,22,97.83,55.86,40.28,85.79,64.42,0.3,72.57,70.05,C
student4668@university.com,Male,19,61.2,83.63,92.84,86.16,50.7,8.68,77.42,93.25,F
student4669@university.com,Female,21,72.89,90.24,57.76,58.47,68.73,2.44,73.35,81.86,B
student4670@university.com,Male,21,55.74,87.06,45.18,65.75,53.15,7.22,76.03,65.1,C
student4671@university.com,Male,23,80.16,56.44,45.22,92.21,51.96,4.05,99.38,82.2,B
student4672@university.com,Male,22,68.77,64.1,73.36,94.92,83.47,2.94,93.85,90.63,A
student4673@university.com,Female,21,67.66,64.8,99.58,63.96,95.34,6.15,65.42,70.19,A
student4674@university.com,Male,23,91.35,69.48,48.7,51.15,70.47,7.69,77.57,78.58,F
student4675@university.com,Male,23,50.48,50.04,45.98,92.99,91.84,4.5,50.02,99.4,A
student4676@university.com,Male,23,89.9,67.15,66.3,68.85,51.46,4.67,70.48,98.23,A
student4677@university.com,Male,21,78.57,70.65,73.8,66.47,88.88,0.59,58.19,75.45,B
student4678@university.com,Male,21,99.3,71.9,57.66,67.35,53.14,9.24,85.57,54.81,B
student4679@university.com,Female,21,79.47,89.19,58.15,70.78,91.92,8.47,61.05,85.03,D
student4680@university.com,Female,20,52.77,71.04,65.47,68.91,94.12,3.98,87.44,63.43,F
student4681@university.com,Female,23,52.53,53.85,58.85,78.32,89.3,7.65,65.66,83.47,A
student4682@university.com,Male,20,94.16,79.79,94.92,53.95,91.04,3.13,96.29,67.59,D
student4683@university.com,Female,19,92.06,87.84,42.52,98.58,78.07,7.3,72.27,85.94,B
student4684@university.com,Male,21,67.29,59.16,54.07,96.82,63.24,5.17,91.98,68.37,D
student4685@university.com,Male,24,80.9,78.72,88.51,96.72,82.16,4.61,81.41,97.06,A
student4686@university.com,Male,22,74.48,48.82,90.04,93.96,71.98,0.57,98.87,56.83,D
student4687@university.com,Male,18,98.36,60.52,46.69,83.02,50.27,9.65,87.14,53.42,C
student4688@university.com,Female,19,97.5,94.55,98.43,61.06,73.84,8.37,86.39,89.06,F
student4689@university.com,Female,24,99.19,94.68,81.6,52.47,82.56,7.93,63.24,70.07,A
student4690@university.com,Female,18,93.32,74.52,56.36,54.97,50.69,3.05,75.24,73.28,C
student4691@university.com,Male,18,95.48,82.14,67.36,66.2,81.07,2.9,64.51,96.69,D
student4692@university.com,Female,21,60.86,91.24,57.83,75.19,82.63,5.73,50.96,79.5,A
student4693@university.com,Female,22,91.55,97.51,49,99.66,57.91,8.46,85.53,83.01,D
student4694@university.com,Male,18,85.44,69.39,57.47,71.77,71.55,9.35,61.79,50.97,F
student4695@university.com,Female,23,98.14,73.69,74.81,76.23,98.22,2.69,69.87,83.53,F
student4696@university.com,Male,24,78.56,64.94,89.56,84.76,94.21,6.07,64.23,69.42,B
student4697@university.com,Female,18,54.26,44.32,61.81,59.04,70.54,7.24,59.98,73.01,C
student4698@university.com,Female,19,79.87,65.37,60.87,96.64,67.49,2.26,53.36,90.4,F
student4699@university.com,Female,22,84.33,87.44,68.08,76.45,56.2,4.07,66.89,76.19,C
student4700@university.com,Male,22,61.02,88.29,78.67,63.81,51.76,1.87,54.09,99.34,D
student4701@university.com,Female,18,69.71,93.54,85.1,96.76,64.87,6.99,77.02,89.84,C
student4702@university.com,Female,22,79.93,43.09,59.61,81.27,97.01,8.64,50.98,86.43,A
student4703@university.com,Female,19,68.71,71.63,75.18,74.18,97.93,8.78,97,79.43,B
student4704@university.com,Female,24,68.75,46.45,63.36,79.01,90.63,6.7,98.32,70.62,C
student4705@university.com,Male,19,56.65,52.04,82.98,87.42,67.54,3.47,65.23,52.64,C
student4706@university.com,Male,19,97.04,94.01,49.88,57.73,57.18,6.61,63.01,50.92,F
student4707@university.com,Female,23,87.52,69.81,55.42,93.24,79.78,8.64,55.22,52.34,A
student4708@university.com,Female,21,50.06,85.51,65.56,97.98,82.33,6.26,95.25,97.94,F
student4709@university.com,Female,18,88.28,43.86,93.36,78.35,71.23,4.13,79.34,66.16,C
student4710@university.com,Male,24,86.99,65.01,74.4,84.11,84.58,9.2,80.51,85.03,D
student4711@university.com,Female,22,50.49,80.45,97.92,92.99,87.33,8.35,94.79,79.72,F
student4712@university.com,Female,19,68.48,48,46.2,68.74,89.15,8.82,95.54,78.58,F
student4713@university.com,Male,18,80.34,59.55,67.61,99.64,75.11,9.03,91.42,78.96,A
student4714@university.com,Male,24,72.64,43.87,65.14,84.03,89.58,3.94,88.67,65.11,F
student4715@university.com,Male,24,88.9,79.08,76.01,71.2,51.27,8.6,93.86,94.33,F
student4716@university.com,Female,18,71.27,98.25,88.72,83.87,84.02,5.7,93.8,95.96,B
student4717@university.com,Male,21,57.69,89.62,90.49,76.08,61.78,0.38,68.43,82.23,C
student4718@university.com,Male,23,98.82,98.48,80.21,55.58,63.53,6.36,98.67,93.2,A
student4719@university.com,Female,22,62.1,90.74,78.49,89.79,54.57,4.71,85.46,53,F
student4720@university.com,Male,23,85.88,91.31,96.94,78.22,59.62,2.75,68.51,55.02,C
student4721@university.com,Female,24,57.16,74.63,63.02,89.79,99.6,9.7,72.1,77.95,A
student4722@university.com,Female,22,66.45,71.1,89.97,57.75,70.77,0.55,84.36,92.33,F
student4723@university.com,Male,24,72.1,64.38,95.29,76.92,96.39,9.46,68.05,65.77,D
student4724@university.com,Female,19,59.61,89.09,69.49,88.33,58.14,1.59,91.33,77.4,B
student4725@university.com,Male,19,72.5,50.92,83.75,99.42,60.2,3.77,57.4,50.5,A
student4726@university.com,Male,18,57.86,43.37,62.62,94.22,77.89,4.17,95.38,99.33,D
student4727@university.com,Male,22,77.95,96.87,49.53,93.22,67.48,7.31,65.06,88.35,A
student4728@university.com,Female,22,83.19,40.23,75.19,62.37,82.2,2.16,57.64,68.07,A
student4729@university.com,Male,24,53.12,98.61,51.79,91.9,71.1,9.86,92.9,99.15,B
student4730@university.com,Female,23,93.56,83.73,67.46,58.46,90.58,7.49,61.97,54.62,D
student4731@university.com,Female,19,59.26,59.71,92.37,59.91,71.58,7.9,92.17,73.21,F
student4732@university.com,Female,20,61.27,81.87,45.16,55.51,78.62,1.06,64.81,52.94,C
student4733@university.com,Male,18,83.07,89.07,41.83,92.88,66.05,4.76,96.69,66.75,D
student4734@university.com,Female,22,73.44,54.72,76.39,55.41,85.2,9.46,60.95,60.97,A
student4735@university.com,Female,21,74.97,86.25,59.86,56.91,82.74,2.7,53.48,65.83,D
student4736@university.com,Male,21,56.41,88.26,65.08,62.29,69.85,1.45,96.83,97.37,C
student4737@university.com,Male,20,90.29,54.96,64.34,78.63,63.8,4.85,58.28,71.36,D
student4738@university.com,Female,19,80.85,42.52,45.2,94.01,80.71,9.3,97.21,66.24,C
student4739@university.com,Female,19,56.77,52.25,40.21,70.91,97.16,4.87,91.2,82.04,B
student4740@university.com,Male,19,68.7,52.04,93.91,77.31,56.63,4.05,54.1,84.17,A
student4741@university.com,Female,23,90.52,43.91,53.07,58.32,89.96,6.5,72.26,99.19,F
student4742@university.com,Female,24,78.42,83.56,65.56,63.3,77.15,9.37,53.67,77.3,D
student4743@university.com,Female,21,55.43,62.8,98.32,56.7,76.28,0.49,66.49,87.63,B
student4744@university.com,Female,19,68.64,93.06,89.61,70.5,98.08,1.53,67.58,69.11,D
student4745@university.com,Male,21,62.13,55.13,46.48,79.52,80.29,1.33,79.98,58.55,B
student4746@university.com,Female,20,75.87,67.19,70.51,64.2,91.53,0.85,98.79,71.49,C
student4747@university.com,Male,18,92.17,78.34,83.8,92.3,75.72,3.02,58.49,70.94,B
student4748@university.com,Female,24,71.81,92.65,81.9,99.06,62.49,2.29,66.46,71.03,C
student4749@university.com,Male,23,71.67,71.48,85.65,56.01,84.72,5.49,79.36,84.77,B
student4750@university.com,Female,22,95.27,62.41,67.45,50.89,96.16,3.27,58.57,70.3,D
student4751@university.com,Male,20,78.81,92.02,50.56,89.49,92.06,4.05,85.54,97.71,F
student4752@university.com,Female,24,78.31,58.61,67.89,59.53,59.92,9.42,70.18,99.14,A
student4753@university.com,Male,21,63.1,44.77,78.87,67.66,65.84,1.56,97.48,76.17,F
student4754@university.com,Female,20,80.39,66.7,76.52,69.71,75.84,3.88,81.49,77.92,B
student4755@university.com,Female,22,78.8,87.11,44.23,95.83,78.58,2.57,68.15,70.38,C
student4756@university.com,Male,24,69.84,41.85,43.9,82.94,59.69,5.49,85.97,67.78,D
student4757@university.com,Male,23,99.53,75.15,97.92,52.03,61.5,7.36,91.94,99.27,A
student4758@university.com,Male,18,94.09,75.67,49.11,50.74,87.94,8.17,90.02,52.03,A
student4759@university.com,Male,22,87.48,95.71,57.67,59.98,86.52,5.15,63.14,70.5,D
student4760@university.com,Male,24,76.87,57.19,86.06,65.91,91.96,8.55,70.85,57.57,B
student4761@university.com,Female,23,73.1,56.73,64.58,74.23,96.65,7.85,72.61,86.31,A
student4762@university.com,Male,21,59.24,66.43,50.89,91.89,65.41,1.57,69.42,59.72,D
student4763@university.com,Male,22,65.29,61.41,68.03,65.74,92.98,2.45,65.54,94.23,B
student4764@university.com,Female,20,88.7,84.18,74.14,68.83,83.3,6.72,87.64,68.72,D
student4765@university.com,Male,19,72.69,78.51,67.17,66.47,97.89,9.75,50.61,95.86,A
student4766@university.com,Male,20,94.11,85.54,95.14,50.45,63.6,3.76,64.68,99.33,F
student4767@university.com,Male,21,57.4,89.2,57.08,97.76,63.48,2.3,57.08,88.56,A
student4768@university.com,Female,24,75.42,95.38,79.68,56.95,85.21,8.69,56.44,81.16,A
student4769@university.com,Male,18,82.35,65.86,46.74,64.38,96.42,2,63.85,57.5,F
student4770@university.com,Female,22,75.84,99.08,63.54,56.47,91.23,6.97,88.11,96.65,B
student4771@university.com,Female,24,94.46,52.94,84.46,74.53,86.35,0.34,98.47,88.84,D
student4772@university.com,Male,18,99.48,82.86,53.49,96.61,69.37,0.19,75.73,64.4,B
student4773@university.com,Female,21,55.79,72.04,75.39,55.04,85.89,4.52,66.95,73.43,B
student4774@university.com,Male,22,56.5,89.01,49.21,72.04,90.05,6.57,91.46,53.38,D
student4775@university.com,Male,23,56.52,68.61,46.16,51.12,87.66,1.42,53.36,82.95,B
student4776@university.com,Male,23,84.06,87.04,71.39,88.54,83.84,7.64,54.66,56.26,C
student4777@university.com,Male,24,68.63,95.81,80.5,82.06,52.36,1.29,67.27,82.58,A
student4778@university.com,Male,20,86.67,83.94,46.8,84.98,82.99,5.34,72.42,83.58,C
student4779@university.com,Female,24,70.27,86.57,95.07,73.62,73.91,3.08,89.89,66.23,D
student4780@university.com,Female,20,81.38,44.03,53.55,95.38,98.08,7.52,96.26,97.43,F
student4781@university.com,Female,21,88.49,52.3,47.2,70.48,80.36,8.04,76.56,88.95,F
student4782@university.com,Female,23,77.41,98.46,52.16,75.7,80.41,0.66,74.78,74.84,D
student4783@university.com,Male,22,76.98,81.59,50.17,84.76,99.7,1.93,60.65,95.93,D
student4784@university.com,Male,23,54.41,73.69,45.44,76.03,54.68,8.93,72.56,92.79,B
student4785@university.com,Female,20,70.54,62.02,87.87,59.47,63.82,4.16,96.18,84.61,A
student4786@university.com,Male,24,77.29,42.66,69.73,65.85,82.8,4.77,69.64,57.65,C
student4787@university.com,Female,21,73.1,62.15,63.31,54.61,65.76,1.68,60.53,74.85,D
student4788@university.com,Female,23,95.04,69.93,97.04,71.63,67.31,9.95,66.86,93.22,F
student4789@university.com,Female,21,95.33,52.69,62.26,80.47,94.63,9.23,75.73,80.44,A
student4790@university.com,Female,23,91.1,50.39,50.02,55.93,78.97,0.02,79.93,77.28,A
student4791@university.com,Male,24,68.76,70.5,56.44,81.53,55.14,5.51,71.62,97.76,B
student4792@university.com,Male,18,85.86,75.15,54.34,94.64,65.54,8.72,87.93,50.83,F
student4793@university.com,Female,24,69.76,54.4,69.92,66.89,53.8,4.31,79.22,50.6,A
student4794@university.com,Female,23,61.63,75.24,57.49,61.1,77.81,4.37,83.25,94.64,F
student4795@university.com,Female,20,67.15,94.02,70.96,94.65,58.66,3.79,93.15,51.93,C
student4796@university.com,Female,24,53.55,68.39,80.16,84.6,92.86,0.29,93.28,66.63,F
student4797@university.com,Female,22,66.59,91.44,86.64,55.27,78.87,7.9,60.18,96.2,A
student4798@university.com,Male,20,73.04,95.64,82.61,70.41,52.97,4.57,81.17,84.56,F
student4799@university.com,Female,20,97.77,45.54,52.34,83.7,65.04,5.31,85.83,82.41,F
student4800@university.com,Female,20,65.67,45.75,46.95,78.72,80.82,2.56,57.29,82.85,F
student4801@university.com,Male,21,95.12,68.56,72.55,80.93,66.77,7.84,92.14,65.88,A
student4802@university.com,Male,19,61.44,75.29,51.93,78.36,75.66,7.94,59.02,76.53,C
student4803@university.com,Male,19,59.55,65.55,45.1,89.9,95.47,5.53,89.96,81.5,F
student4804@university.com,Male,18,75.95,59.59,71.63,66.02,67.5,9.05,58.07,65.29,C
student4805@university.com,Male,20,83.63,78.46,59.61,85.42,66.79,1.16,87.09,89.77,A
student4806@university.com,Male,19,52.22,40.12,85.37,99.55,90.99,7.87,57.41,66.09,D
student4807@university.com,Male,18,61.05,98.08,58.85,69.5,65.94,5.59,68.94,53.57,F
student4808@university.com,Male,21,72.78,53.92,98.72,89.55,53.9,2.31,57.18,60.07,C
student4809@university.com,Male,20,66.55,95.03,85.51,62.31,59.05,1.32,63.54,70.42,F
student4810@university.com,Female,22,85.63,46.54,43.46,64.09,97.44,3.01,99.23,95.4,B
student4811@university.com,Male,21,75.56,54.29,70.53,96.74,96.66,8.56,55.38,70.79,B
student4812@university.com,Female,18,58.02,54.09,73.76,51.3,61.24,7.88,70.32,54.49,A
student4813@university.com,Female,21,94.72,99.77,81.72,60.87,77.68,6.45,83.85,59.82,C
student4814@university.com,Female,22,64.65,40.28,69.87,74.15,56.87,0.9,54.73,77.22,C
student4815@university.com,Female,21,86.56,78.38,69.01,70.09,83.73,9.55,55.45,58.88,F
student4816@university.com,Female,18,89,92.18,62.08,81.46,59.27,3.05,57.16,53.2,B
student4817@university.com,Female,22,98.16,80.34,56.29,59.64,52.49,6.07,82.25,85.74,F
student4818@university.com,Female,22,74.93,61.76,96.77,53.53,91.24,8.03,95.47,89.22,F
student4819@university.com,Female,21,80.79,97.5,59.06,68.47,66.27,1.33,91.3,92.53,A
student4820@university.com,Male,22,66.74,93.61,43.81,76.22,55.43,6.52,99.15,92.2,D
student4821@university.com,Female,24,83.91,66.04,50.04,78.1,91.7,0.32,78.91,68.96,A
student4822@university.com,Female,21,73.17,74.4,91.44,80.07,88.12,1.02,98.07,86.72,A
student4823@university.com,Female,20,71.88,98.05,75.2,77.43,84.19,7.23,65.25,79.18,A
student4824@university.com,Female,22,92.77,98.95,86.73,62.29,95.56,1.55,71.08,51.17,F
student4825@university.com,Male,21,52.51,66.99,88.53,88.23,74.46,4.44,69.8,70.08,F
student4826@university.com,Female,20,94.1,90.84,89.39,54.39,56.4,2.48,52.37,52.64,F
student4827@university.com,Male,22,92.6,58.12,73.04,59.92,53.07,4.21,91.49,54.17,F
student4828@university.com,Male,20,75.32,62.31,50.63,86.97,65.92,0.77,51.24,52.8,B
student4829@university.com,Female,23,74.51,49.89,48.89,63.99,54.34,7.55,86.49,98.05,C
student4830@university.com,Female,22,68.09,52.55,74.44,74.67,76.78,0.79,70.35,92.21,B
student4831@university.com,Male,23,99.71,79.41,61.99,66.36,50.72,8.38,50.31,71.96,C
student4832@university.com,Female,18,55.56,70.65,73.48,75.35,72.19,6.63,64.5,62.4,F
student4833@university.com,Female,18,79.51,53.87,69.91,67.33,58.92,4.17,67.31,53.62,B
student4834@university.com,Male,21,84.08,64.17,76.13,99.71,68.41,8.66,98.24,71.56,C
student4835@university.com,Male,19,96.72,62.39,41.93,67.87,83.75,1.86,83.05,80.02,D
student4836@university.com,Female,23,89.01,99.24,41.97,81.35,67.55,2.65,77.18,89.86,A
student4837@university.com,Female,23,82.19,91.21,83.3,94.42,67.07,1.37,56.35,52.58,C
student4838@university.com,Female,18,55.84,63.28,51.59,81.9,99.54,3.82,69.56,70.89,B
student4839@university.com,Male,23,68.69,94.83,79.13,78.29,85.94,9.87,51.79,98.84,B
student4840@university.com,Female,19,56.94,60.56,72.79,78.46,75.69,1.61,88.08,56.04,D
student4841@university.com,Male,20,94.06,80.07,98.91,74.82,78.97,8.31,58.14,70.01,C
student4842@university.com,Male,20,87.48,98,90.12,90.38,81.01,6.52,79.72,63.75,A
student4843@university.com,Female,19,87.88,63.42,64.79,52.52,51.23,0.16,84.97,56.7,B
student4844@university.com,Male,23,82.61,80.79,76.98,94.26,54.01,9.45,68.33,91.95,F
student4845@university.com,Female,23,75.35,57.76,47.04,79.31,82.46,9.71,81.63,84.86,F
student4846@university.com,Female,23,57.5,55.98,63.18,92.44,68.22,9.25,88.21,70.58,C
student4847@university.com,Male,24,66.48,74.45,84.03,50.52,52.77,5.02,59.21,68.45,D
student4848@university.com,Female,21,56.85,98.76,77.36,93.46,64.88,2.2,80.04,91.39,A
student4849@university.com,Male,22,86.25,67.19,69.07,56.01,56.51,3.91,86.69,54.54,C
student4850@university.com,Male,19,58.01,96.26,50.59,86.06,95.82,6.14,67.85,57.34,C
student4851@university.com,Female,19,85.11,94.86,88.19,70.83,60.15,3.79,58.12,95.33,A
student4852@university.com,Female,24,84.61,55.23,56.39,84.05,57.18,7.08,64.31,90.86,B
student4853@university.com,Female,19,72.97,64.11,89.23,81.41,81.31,7.96,96.65,88.74,F
student4854@university.com,Female,19,56.76,78.6,76.7,58.17,76.1,2.09,67.87,81.2,B
student4855@university.com,Male,24,65.74,71.08,62.36,75.73,78.8,4.05,55.39,64.62,D
student4856@university.com,Male,19,66,45.76,42.44,63.86,71.8,9.58,54.14,96.74,A
student4857@university.com,Male,23,85.02,99.62,53.95,78.02,73.36,2.5,59.02,74.59,B
student4858@university.com,Female,24,55.69,85.16,93.34,86.9,88.94,3.46,56.38,64.03,C
student4859@university.com,Male,21,91.45,66.26,89.08,54.06,61,0.36,74.75,68.28,C
student4860@university.com,Male,18,88.05,77.09,74.49,75.79,69.83,3.32,67.38,50.84,D
student4861@university.com,Female,23,59.32,45.25,67.98,80.88,97.89,3.71,92.07,62.76,D
student4862@university.com,Female,23,85.96,69.72,78.83,64.77,59.5,1,94.05,59.4,A
student4863@university.com,Female,22,83.43,95.85,67.97,97.65,64.69,0.01,73.66,56.78,B
student4864@university.com,Male,24,87.41,93.8,78.66,76.02,59.58,5.75,94.43,51.61,C
student4865@university.com,Female,18,59.45,60.24,58.44,59.13,51.02,3.02,72.52,61.34,A
student4866@university.com,Male,19,57.88,71.88,90.31,55.39,63.49,0.18,82.1,55.18,A
student4867@university.com,Male,18,61.82,81.84,82.12,77.08,52.32,8.6,58.13,52.26,C
student4868@university.com,Male,21,68.29,60.4,59.8,68.76,57.73,5.84,52.63,56.87,B
